action,api_usd,arm,completion_token_ids,final_decode_ms,freeze_sha256,generation_ms,generation_setup_ms,generator_first_token_ms,input_ids_sha256,input_tokens,local_complete_ms,local_first_text_ms,local_first_token_ms,messages_sha256,natural_eos,ordinal,output_tokens,policy_ms,position,prompt_build_ms,reference_response_matches,repeat,request_id,response_sha256,response_text,retrieval_ms,scenario_id,seed,source_invocations,state_hydration_ms,tokenization_ms,turn_index,unit_id,user_id,warmup
MSE+RS,0,rule_off,"[2181, 10578, 1093, 24096, 279, 7076, 6762, 574, 264, 2216, 66388, 3217, 369, 499, 13, 1472, 2351, 8430, 810, 38650, 922, 701, 3938, 323, 12304, 922, 279, 24525, 430, 5398, 449, 701, 2819, 13, 3639, 527, 1063, 315, 279, 3230, 10708, 477, 19647, 430, 2216, 14980, 704, 311, 499, 11, 323, 1268, 656, 499, 1781, 814, 2643, 387, 264, 1695, 5052, 369, 499, 30, 128009]",0.12110709212720394,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2034.1160499956459,0.04389602690935135,260.2849090471864,e6ad5d12fbd0ee5566d5a522af5023e1caf6709d5f482aa4fe31da1a9068e8e6,1569,2204.6614070422947,430.7625100482255,430.70915900170803,f4fba6cf06e37e83cc711b9543e2b88fcd69fa9063b0b04869878cb53bbb9fe7,True,246,65,154.70657194964588,1,0.03515486605465412,True,1,r1:state_93a4cfa6c9b5fe214d3a:rule_off,198a9f1c722af62ad4821ca539098252018ad4dcffe41057bda5e705924271b7,"It sounds like attending the career fair was a really empowering experience for you. You're feeling more hopeful about your future and excited about the possibilities that align with your values. What are some of the specific opportunities or industries that really stood out to you, and how do you think they might be a good fit for you?",11.695959139615297,p6:2,101,3,0.1070790458470583,3.835588926449418,3,state_93a4cfa6c9b5fe214d3a,p6,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 24096, 279, 7076, 6762, 574, 264, 2216, 66388, 3217, 369, 499, 13, 1472, 2351, 8430, 810, 38650, 922, 701, 3938, 323, 12304, 922, 279, 24525, 430, 5398, 449, 701, 2819, 13, 3639, 527, 1063, 315, 279, 3230, 10708, 477, 19647, 430, 2216, 14980, 704, 311, 499, 11, 323, 1268, 656, 499, 1781, 814, 2643, 387, 264, 1695, 5052, 369, 499, 30, 128009]",0.12118020094931126,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2031.4777349121869,0.044072046875953674,261.02696591988206,0ba4611ed69dfee8759df7169cf129a1a0931df066f11b3c65a25f35627bbaaa,1599,2200.8761600591242,430.3529360331595,430.3042108658701,7d61466f31da8887cca6492b43321596731ff38bd4d9339a1a35a8e767728e8e,True,247,65,0.00713602639734745,2,0.0427949707955122,True,1,r1:state_93a4cfa6c9b5fe214d3a:fixed_off,198a9f1c722af62ad4821ca539098252018ad4dcffe41057bda5e705924271b7,"It sounds like attending the career fair was a really empowering experience for you. You're feeling more hopeful about your future and excited about the possibilities that align with your values. What are some of the specific opportunities or industries that really stood out to you, and how do you think they might be a good fit for you?",165.14996904879808,p6:2,101,4,0.10641594417393208,3.9268569089472294,3,state_93a4cfa6c9b5fe214d3a,p6,False
M0+R0,0,context_only,"[4897, 10578, 17235, 34929, 1113, 13, 1102, 596, 8056, 1268, 264, 3254, 3217, 649, 6541, 1057, 13356, 323, 31402, 635, 1057, 11939, 13, 3639, 374, 433, 922, 1521, 502, 10708, 430, 29280, 988, 449, 499, 11, 323, 1268, 656, 499, 1781, 814, 2643, 5398, 449, 701, 2819, 323, 58522, 30, 128009]",0.12048101052641869,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1425.5564399063587,0.0370910856872797,72.21032283268869,6a5710c9a7afd3805be1a01815f02b1e0081d8f35a50718ab1a3cb858ae8ffa7,315,1426.9450961146504,73.51115206256509,73.47849803045392,3de909f0f504798f0697833c851cc13db2ff24aecc809b912a4f660498cc1976,True,248,51,0.005902023985981941,3,0.008285045623779297,,1,r1:state_93a4cfa6c9b5fe214d3a:context_only,e679b86a2ef91b280117adbab80c66cc67f6117a368d3b9d665fea7d305546fd,"That sounds incredibly liberating. It's amazing how a single experience can shift our perspective and reignite our passion. What is it about these new opportunities that resonates with you, and how do you think they might align with your values and aspirations?",0.026627909392118454,p6:2,101,0,0.1081051304936409,1.0821640025824308,3,state_93a4cfa6c9b5fe214d3a,p6,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 24096, 279, 7076, 6762, 574, 264, 2216, 66388, 3217, 369, 499, 13, 1472, 2351, 8430, 810, 38650, 323, 12304, 922, 279, 24525, 430, 527, 704, 1070, 13, 3053, 499, 3371, 757, 810, 922, 1148, 11951, 29280, 660, 449, 499, 922, 279, 10708, 499, 9687, 922, 30, 3639, 527, 1063, 315, 279, 1401, 2819, 477, 13878, 430, 499, 2351, 3411, 369, 304, 264, 502, 7076, 1853, 30, 128009]",0.1986408606171608,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2104.812212055549,0.035532983019948006,193.00481886602938,d5b0214c43ed1f15f595f8e0e73604fb104cd1991bb679bc683e8d6d093745dd,1168,2110.524971038103,198.58444295823574,198.5189369879663,1fd5c2a68616c92e87dd73865f85eac2ef4748c38270977cf8dd66b7092df851,True,249,70,0.006708083674311638,4,0.014418037608265877,,1,r1:state_93a4cfa6c9b5fe214d3a:me_r0,a74ce5c268038e8a6ddfd101b1fc13b68840e3e99b135801205dc1249f23948b,It sounds like attending the career fair was a really empowering experience for you. You're feeling more hopeful and excited about the possibilities that are out there. Can you tell me more about what specifically resonated with you about the opportunities you learned about? What are some of the key values or aspects that you're looking for in a new career path?,2.6070449966937304,p6:2,101,1,0.1073980238288641,2.7430159971117973,3,state_93a4cfa6c9b5fe214d3a,p6,False
MSE+RS,0,rule_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 3794, 264, 6896, 369, 35266, 482, 28361, 369, 279, 4754, 7720, 11, 719, 1101, 18547, 922, 279, 3779, 12014, 323, 892, 15507, 13, 1472, 2351, 18290, 922, 44463, 279, 6896, 596, 3966, 449, 701, 6484, 42356, 11, 323, 433, 596, 5933, 311, 2733, 430, 1648, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 7373, 56501, 420, 4623, 30, 128009]",0.12905709445476532,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2303.244852926582,0.06616697646677494,260.38363412953913,3365c6e2e7b0b62f469f3c3a918aa43bbf5e1e625c62fe19662b110511a06c7b,1582,2512.742026941851,469.84002902172506,469.75175105035305,d979bc44be8f15549ed4e3201a8b198665124068cfc8ece208610dbbd76c25d7,True,250,75,188.98530001752079,0,0.0599161721765995,True,1,r1:state_ce63694b53376eb98c5b:rule_off,8153aacc0a65eaa36223dd1078291824ccc23bb4bda048a8d92a51434a9a6be5,"It sounds like you're feeling a mix of emotions about getting a pet for Emily - excitement for the potential benefits, but also anxiety about the added responsibility and time commitment. You're worried about balancing the pet's needs with your existing commitments, and it's natural to feel that way. Can you tell me more about what's holding you back from fully embracing this idea?",15.022764913737774,p5:1,303,3,0.1525329425930977,5.081435898318887,3,state_ce63694b53376eb98c5b,p5,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 3794, 264, 6896, 369, 35266, 13, 1952, 832, 1450, 11, 499, 2351, 12304, 922, 279, 4754, 7720, 369, 1077, 11, 719, 389, 279, 1023, 1450, 11, 499, 2351, 18290, 922, 4737, 389, 279, 3779, 12014, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 7373, 56501, 420, 4623, 30, 3639, 527, 1063, 315, 279, 3230, 10742, 499, 617, 922, 18646, 701, 892, 323, 3339, 2771, 4395, 8640, 39511, 30, 128009]",0.13297307305037975,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2487.416992895305,0.03581005148589611,195.67916099913418,3da5dda52b891bb920f8073da6abc94c207c9526d618dd57f99288600936bb45,1204,2492.658508941531,200.83741704002023,200.78770397230983,7fb318ab88b91925c7de712cb53da092e03596f236e5eb46575a69a8dbe9323d,True,251,85,0.0069909729063510895,1,0.015435973182320595,,1,r1:state_ce63694b53376eb98c5b:me_r0,67d953fb0da747e2285cde29b985865c703f2e0a36c0d69d0af2c79d785d8fb4,"It sounds like you're feeling a mix of emotions about getting a pet for Emily. On one hand, you're excited about the potential benefits for her, but on the other hand, you're worried about taking on the added responsibility. Can you tell me more about what's holding you back from fully embracing this idea? What are some of the specific concerns you have about managing your time and making sure everything runs smoothly?",2.166458172723651,p5:1,303,1,0.10938988998532295,2.774457912892103,3,state_ce63694b53376eb98c5b,p5,False
MSE+RS,0,pm_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 3794, 264, 6896, 369, 35266, 482, 28361, 369, 279, 4754, 7720, 11, 719, 1101, 18547, 922, 279, 3779, 12014, 323, 892, 15507, 13, 1472, 2351, 18290, 922, 44463, 279, 6896, 596, 3966, 449, 701, 6484, 42356, 11, 323, 433, 596, 5933, 311, 2733, 430, 1648, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 7373, 56501, 420, 4623, 30, 128009]",0.12377998791635036,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2304.0957439225167,0.04484993405640125,261.0003089066595,3365c6e2e7b0b62f469f3c3a918aa43bbf5e1e625c62fe19662b110511a06c7b,1582,2475.617378950119,432.45003814809024,432.39816394634545,d979bc44be8f15549ed4e3201a8b198665124068cfc8ece208610dbbd76c25d7,True,252,75,5.814966978505254,2,0.04544598050415516,True,1,r1:state_ce63694b53376eb98c5b:pm_off,8153aacc0a65eaa36223dd1078291824ccc23bb4bda048a8d92a51434a9a6be5,"It sounds like you're feeling a mix of emotions about getting a pet for Emily - excitement for the potential benefits, but also anxiety about the added responsibility and time commitment. You're worried about balancing the pet's needs with your existing commitments, and it's natural to feel that way. Can you tell me more about what's holding you back from fully embracing this idea?",161.61198308691382,p5:1,303,3,0.10665599256753922,3.773953067138791,3,state_ce63694b53376eb98c5b,p5,False
M0+R0,0,context_only,"[2181, 10578, 1093, 499, 2351, 15691, 264, 5647, 315, 65875, 323, 264, 12876, 311, 53875, 264, 6928, 3217, 369, 35266, 11, 1418, 1101, 8430, 43206, 555, 279, 3779, 28423, 13, 3011, 596, 264, 2763, 311, 2980, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 40876, 499, 922, 44463, 279, 6896, 596, 3966, 449, 701, 6484, 42356, 30, 128009]",0.12918608263134956,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1633.0898879095912,0.03582402132451534,71.38633308932185,d419d91cb0cecc99bbd2c1c57b1133b9bef15c0a011978fdae2396da86d571f9,311,1634.45119606331,72.650833055377,72.61845516040921,a0512fb705154d292f14007c5ed22614a30bdd59c6ff28684782a6c244ed3c7f,True,253,59,0.0058820005506277084,3,0.008848030120134354,,1,r1:state_ce63694b53376eb98c5b:context_only,df6a5bdc4aef3ebf6fb8b0de936bb4b05947a728d78a514535fba8c73382d510,"It sounds like you're carrying a sense of nostalgia and a desire to recreate a positive experience for Emily, while also feeling overwhelmed by the added responsibilities. That's a lot to consider. Can you tell me more about what's worrying you about balancing the pet's needs with your existing commitments?",0.024789944291114807,p5:1,303,0,0.10713213123381138,1.0496459435671568,3,state_ce63694b53376eb98c5b,p5,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 3794, 264, 6896, 369, 35266, 13, 1952, 832, 1450, 11, 499, 2351, 12304, 922, 279, 4754, 7720, 369, 1077, 2890, 323, 23871, 11, 719, 389, 279, 1023, 1450, 11, 499, 2351, 18290, 922, 4737, 389, 279, 3779, 12014, 323, 18646, 701, 892, 13750, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 994, 499, 1781, 922, 420, 30, 128009]",0.1485929824411869,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2308.747739996761,0.04329090006649494,262.71615410223603,f90b97acacfec76b12b6887bb0d3ba4256c2a175b4be09175d033857d720094d,1608,2472.323926864192,426.20409093797207,426.14374798722565,138422e108dafb59a5a896958ffaf3761dbd43c1b502c820fa457f1414afd536,True,254,75,0.006346963346004486,4,0.043165870010852814,True,1,r1:state_ce63694b53376eb98c5b:fixed_off,fcc646681aedfea39755cc89eae65bcb41cfe1dc394502c2ff9b714a95d24f39,"It sounds like you're feeling a mix of emotions about getting a pet for Emily. On one hand, you're excited about the potential benefits for her health and happiness, but on the other hand, you're worried about taking on the added responsibility and managing your time effectively. Can you tell me more about what's been going through your mind when you think about this?",159.36408517882228,p5:1,303,4,0.10582688264548779,3.8648780900985003,3,state_ce63694b53376eb98c5b,p5,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 51136, 287, 449, 8766, 706, 75940, 709, 264, 2763, 315, 21958, 323, 27924, 369, 499, 13, 1102, 596, 49839, 430, 499, 2351, 8430, 264, 6651, 315, 16024, 11, 5423, 2728, 701, 3925, 3871, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 2533, 499, 6755, 505, 1461, 30, 3639, 527, 1063, 315, 279, 11555, 323, 16024, 430, 617, 1027, 40986, 369, 499, 30, 128009]",0.18451805226504803,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2289.54946086742,0.062440987676382065,297.87036101333797,e04d4da2910451da88f83ef3b9ffcb79ad99ce17f1694fe25ecb3afd2cd2a266,1733,2586.050530895591,594.269149005413,594.1869129892439,d5977dc88f48650eca62060b490dfb0dee0514ffcf892e81659677d01ecc3273,True,255,72,0.007576076313853264,0,0.07238402031362057,True,1,r1:state_2c520491a6f996b397f7:fixed_off,e050d541580ebd034f8a9ac8cba0e8deea597acc9febff34e2ab7fe29af4c39b,"It sounds like reconnecting with Bill has stirred up a lot of emotions and uncertainty for you. It's understandable that you're feeling a mix of feelings, especially given your history together. Can you tell me more about what's been going through your mind since you heard from him? What are some of the thoughts and feelings that have been arising for you?",290.8043849747628,p16:2,202,4,0.1281658187508583,5.241600098088384,8,state_2c520491a6f996b397f7,p16,False
M0+R0,0,context_only,"[2181, 10578, 1093, 279, 3347, 5133, 449, 8766, 10187, 264, 3361, 2035, 304, 701, 4851, 11, 323, 430, 596, 3339, 420, 1510, 6671, 1524, 810, 6485, 13, 1102, 596, 6724, 49839, 430, 499, 2351, 20558, 311, 21546, 701, 21958, 11, 5423, 2728, 279, 3925, 499, 6222, 3871, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 2533, 279, 13123, 449, 8766, 30, 128009]",0.1259429845958948,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1903.5725418943912,0.0510259997099638,87.5934709329158,e0a40f9313e56fabcfe817f5463253e0191f8517e46b75ced9a743f610fd5e52,442,1905.8035558555275,89.77337786927819,89.69854190945625,7ea4cdf7f88df72b8d4f685f3a0c725d5b8e07b8a25e0439a620b9f39c3606b1,True,256,68,0.009361188858747482,1,0.013211974874138832,,1,r1:state_2c520491a6f996b397f7:context_only,d0c9a8a260c693f831827346c99dd162d10b95500356f699a92224cd58e76e4a,"It sounds like the past relationship with Bill holds a special place in your heart, and that's making this current situation even more complex. It's completely understandable that you're struggling to navigate your emotions, especially given the history you shared together. Can you tell me more about what's been going through your mind since the encounter with Bill?",0.05282997153699398,p16:2,202,0,0.16955379396677017,1.809088047593832,8,state_2c520491a6f996b397f7,p16,False
MPE+RS,0,pm_off,"[2181, 10578, 1093, 51136, 287, 449, 8766, 706, 75940, 709, 264, 2763, 315, 21958, 323, 19459, 505, 701, 3347, 5133, 13, 1102, 596, 49839, 430, 499, 2351, 8430, 36218, 323, 27207, 922, 1148, 420, 3445, 369, 499, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 2533, 499, 6755, 505, 1461, 30, 3639, 527, 1063, 315, 279, 11555, 323, 16024, 430, 617, 1027, 40986, 369, 499, 30, 128009]",0.1779668964445591,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2281.1424820683897,0.05631381645798683,265.08518517948687,bdef0761bfbdf4a4706dcb1e103e6ceeac219261fb24a9e7f369e0feb2e0855b,1649,2559.143459890038,542.9878139402717,542.9081961046904,87d257ef09c0a7cdaa7b26fc62cf35d86bca5f32149f246b1d3e049cdd6f76b2,True,257,73,7.2938259690999985,2,0.057064928114414215,True,1,r1:state_2c520491a6f996b397f7:pm_off,04dd053d0a4587d4f5bdd3b1763d8e7b57eeb638342cb19ea42224a10b0dfe06,It sounds like reconnecting with Bill has stirred up a lot of emotions and memories from your past relationship. It's understandable that you're feeling uncertain and scared about what this means for you. Can you tell me more about what's been going through your mind since you heard from him? What are some of the thoughts and feelings that have been arising for you?,265.5999311245978,p16:2,202,3,0.10841293260455132,4.707462154328823,8,state_2c520491a6f996b397f7,p16,False
MSE+RS,0,rule_off,"[2181, 10578, 1093, 51136, 287, 449, 8766, 706, 75940, 709, 264, 2763, 315, 21958, 369, 499, 11, 323, 433, 596, 49839, 430, 499, 2351, 8430, 36218, 323, 27207, 13, 1102, 596, 2867, 430, 499, 2103, 2512, 922, 1461, 17693, 11, 323, 430, 596, 264, 2466, 961, 315, 3249, 420, 374, 779, 17436, 369, 499, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 2351, 16026, 311, 636, 704, 315, 420, 6671, 11, 323, 1148, 499, 2351, 16984, 315, 30, 128009]",0.12653879821300507,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2488.9062449801713,0.048620160669088364,281.57884581014514,1b379efa264dfcbf7fa16885774afae6553a653183361ce4381e0f6b0ee8087f,1703,2783.3215699065477,575.9565709158778,575.8676319383085,8489d8fda7da13b194ded8235db69a0500050dd9513bfcb66c2d6d1e6cf69a91,True,258,80,274.68201401643455,3,0.04626298323273659,True,1,r1:state_2c520491a6f996b397f7:rule_off,0af1e6a1fb66203330b77e13d40ea78835ed3d661d77a8e56acd38382eb87601,"It sounds like reconnecting with Bill has stirred up a lot of emotions for you, and it's understandable that you're feeling uncertain and scared. It's clear that you still care about him deeply, and that's a big part of why this is so challenging for you. Can you tell me more about what you're hoping to get out of this situation, and what you're afraid of?",14.752208953723311,p16:2,202,3,0.15953299589455128,4.6001470182091,8,state_2c520491a6f996b397f7,p16,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 51136, 287, 449, 8766, 706, 75940, 709, 264, 2763, 315, 21958, 323, 19459, 505, 701, 3347, 5133, 13, 1102, 596, 49839, 430, 499, 2351, 8430, 36218, 323, 7344, 1524, 264, 2697, 27207, 922, 1148, 420, 3445, 369, 499, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 2533, 499, 1766, 704, 568, 8813, 704, 311, 499, 30, 3639, 527, 1063, 315, 279, 11555, 323, 16024, 430, 617, 1027, 40986, 369, 499, 30, 128009]",0.12665404938161373,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2434.4682111404836,0.03440701402723789,233.01186109893024,d47bbf8dd09b3350d227e5fbf1ea42ac11c3d953251e91b1f293d9813b2c89c9,1393,2441.194085171446,239.66030310839415,239.6110810805112,df8bde7b20f3ce6ba6585e32eaeb343a42fe52612ede7151567965ee34777081,True,259,81,0.006094807758927345,4,0.015851110219955444,,1,r1:state_2c520491a6f996b397f7:me_r0,2de0ce9f0105da85de91647dfb3c71d61be6ded4496fa3ee6a2a1d1466685523,It sounds like reconnecting with Bill has stirred up a lot of emotions and memories from your past relationship. It's understandable that you're feeling uncertain and maybe even a little scared about what this means for you. Can you tell me more about what's been going through your mind since you found out he reached out to you? What are some of the thoughts and feelings that have been arising for you?,3.4418830182403326,p16:2,202,1,0.11123716831207275,2.9897468630224466,8,state_2c520491a6f996b397f7,p16,False
MSE+RS,0,pm_off,"[40, 649, 5647, 1268, 22798, 323, 35711, 420, 6671, 374, 369, 499, 13, 1102, 10578, 1093, 499, 2351, 8430, 264, 6996, 315, 2585, 323, 20334, 304, 701, 2162, 2324, 11, 902, 374, 28987, 701, 7106, 323, 14604, 1664, 33851, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 1781, 1053, 1520, 499, 2733, 810, 304, 2585, 323, 15528, 304, 420, 6671, 30, 128009]",0.18040812574326992,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2008.9245848357677,0.042291125282645226,281.1831128783524,803872110af781fff1159a61cce0433b7b01a0fcb42fcdb3f6333e716324ac8f,1701,2388.375885086134,660.5061609297991,660.4540050029755,510320a3bf897d624c7169874a7c855c297f6c6d9c59fd8de8b70b31369c6a97,True,260,63,7.2709068190306425,0,0.043101841583848,True,1,r1:state_5ef2ff288425670c81ce:pm_off,206120b74b220a7478fd7b55b57900b061826d28e3e53226588514d66b8052af,"I can sense how overwhelming and frustrating this situation is for you. It sounds like you're feeling a lack of control and stability in your home life, which is affecting your physical and emotional well-being. Can you tell me more about what you think would help you feel more in control and stable in this situation?",367.7598692011088,p14:2,101,3,0.1071360893547535,4.047587048262358,8,state_5ef2ff288425670c81ce,p14,False
