card_id,state_id,user_id,fold,legal_actions,chosen_action,pm_response_preference,pm_misuse,pm_omission,pm_strategy_risk,pm_input_tokens,pm_source_invocations,shuffle_expectation_response_preference,shuffle_expectation_misuse,shuffle_expectation_omission,shuffle_expectation_strategy_risk,shuffle_expectation_input_tokens,shuffle_expectation_source_invocations,context_only_response_preference,context_only_misuse,context_only_omission,context_only_strategy_risk,context_only_input_tokens,context_only_source_invocations,me_r0_response_preference,me_r0_misuse,me_r0_omission,me_r0_strategy_risk,me_r0_input_tokens,me_r0_source_invocations,full_structured_response_preference,full_structured_misuse,full_structured_omission,full_structured_strategy_risk,full_structured_input_tokens,full_structured_source_invocations
card_241eec16f7a6d3a83c10,state_bba634c26f74ef9851f7,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,ME+R0,0.6193743404359084,0.0,0.0,1.0,231.0,1.0,0.485037917489086,0.17708333333333331,0.21875,0.25,550.1041666666667,1.9791666666666667,0.6183656757440242,0.0,0.5,1.0,205.0,0.0,0.6193743404359084,0.0,0.0,1.0,231.0,1.0,0.31815197858418437,0.5,0.0,0.0,681.0,3.0
card_24bc9da7de4b24858422,state_bd91983afa739d0c0737,sgv31_u06,0,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,649.0,1.0,0.6107968773001781,0.0,1.0,0.25,539.0,0.75,0.27840624539964376,0.0,1.0,1.0,209.0,0.0,0.27840624539964376,0.0,1.0,1.0,209.0,0.0,0.7215937546003562,0.0,1.0,0.0,649.0,1.0
card_251275facfb53b41231e,state_d6f3cab4f6d3122e390b,sgv31_u01,0,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MPMS+RS,0.529094483087863,0.5,0.0,0.0,754.0,3.0,0.5333201656724921,0.25,0.20833333333333334,0.17708333333333334,605.9375,2.041666666666667,0.4048288389400292,0.0,1.0,1.0,204.0,0.0,0.4048288389400292,0.0,1.0,1.0,204.0,0.0,0.529094483087863,0.5,0.0,0.0,754.0,3.0
card_254d8ad39c81a64f6bf2,state_1ea43a58308f71e7b5ad,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+R0,0.7490563557512552,0.0,0.0,1.0,221.0,1.0,0.5466298436607588,0.0,0.17708333333333331,0.25,543.3958333333333,1.5729166666666667,0.3910338075810027,0.0,1.0,1.0,195.0,0.0,0.7490563557512552,0.0,0.0,1.0,221.0,1.0,0.5380951036826757,0.0,0.0,0.0,657.0,2.0
card_25c1a92ec854bf67cbae,state_143d4e5fd318b92e87b5,sgv31_u06,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MPE+R0,0.5615981851772267,0.0,0.0,0.5,308.0,2.0,0.5113565996586111,0.09375,0.05208333333333333,0.125,595.9375,1.9791666666666667,0.5647507250107034,0.0,1.0,1.0,195.0,0.0,0.5626321782385723,0.0,0.5,0.5,245.0,1.0,0.5647507250107034,0.5,0.0,0.0,748.0,3.0
card_260853cce7ed47a029f7,state_d711bb59278dd0fecdeb,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6508241519760448,0.0,0.0,0.0,682.0,2.0,0.5471325474925139,0.0,0.17708333333333331,0.25,564.3958333333334,1.5729166666666667,0.6508241519760448,0.0,1.0,1.0,204.0,0.0,0.3491758480239551,0.0,0.0,1.0,230.0,1.0,0.6508241519760448,0.0,0.0,0.0,682.0,2.0
card_26cf838511f68de0ecfb,state_a5c0950eade6eebba49e,sgv31_u01,0,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,591.0,1.0,0.6107968773001781,0.0,1.0,0.25,493.75,0.75,0.27840624539964376,0.0,1.0,1.0,202.0,0.0,0.27840624539964376,0.0,1.0,1.0,202.0,0.0,0.7215937546003562,0.0,1.0,0.0,591.0,1.0
card_271764ef741bb09dc57f,state_b913cbfb26d86593a1d4,sgv31_u11,0,M0+R0|M0+RS|MS+R0|MS+RS,MS+RS,0.571928872983399,0.0,0.0,0.0,695.0,2.0,0.5549431387677495,0.0,0.16666666666666669,0.25,570.0208333333333,1.4791666666666665,0.27685472974986314,0.0,1.0,1.0,200.0,0.0,0.27685472974986314,0.0,1.0,1.0,200.0,0.0,0.571928872983399,0.0,0.0,0.0,695.0,2.0
card_275edcac81e311a933c5,state_f89892f95e76911fe8a3,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPMS+R0,0.6273083624202143,0.0,0.0,1.0,308.0,2.0,0.44188135789322036,0.11458333333333334,0.16666666666666666,0.25,541.875,2.375,0.5113732801787483,0.0,1.0,1.0,194.0,0.0,0.6484030092914161,0.0,0.5,1.0,239.0,1.0,0.3764013280637159,0.5,0.0,0.0,697.0,4.0
card_27639de05503c90c9757,state_f311acbf6079588aafaf,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,ME+RS,0.5437836099475054,0.0,0.5,0.0,635.0,2.0,0.5234954564389253,0.0,0.28125,0.3020833333333333,562.3541666666666,1.9791666666666667,0.4214418986064024,0.0,1.0,1.0,203.0,0.0,0.45634611789237606,0.0,0.0,0.5,231.0,1.0,0.5107487254104768,0.0,0.0,0.0,699.0,3.0
card_28ee1f3a1e1faa0860cf,state_864430d6fa091ba3b1f5,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.31268183175793535,0.0,0.0,0.0,661.0,2.0,0.41701370135577964,0.0,0.08854166666666666,0.25,547.3958333333334,1.5729166666666667,0.45937805816938654,0.0,0.5,1.0,199.0,0.0,0.5406219418306134,0.0,0.0,1.0,225.0,1.0,0.31268183175793535,0.0,0.0,0.0,661.0,2.0
card_293f81418e78120ec08d,state_c421d3a2c60deb3db059,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,ME+RS,0.4991583761428087,0.0,0.5,0.0,633.0,2.0,0.47878487015524573,0.14583333333333334,0.5,0.18750000000000003,576.8541666666665,2.375,0.4904662372686993,0.0,1.0,0.5,203.0,0.0,0.5547503500583822,0.0,0.5,0.5,229.0,1.0,0.39038034700688945,0.5,0.0,0.5,738.0,4.0
card_29bff2831e8cad73eb48,state_1d2e66d5430e39adb40b,sgv31_u16,0,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,591.0,1.0,0.6107968773001781,0.0,1.0,0.25,493.75,0.75,0.27840624539964376,0.0,1.0,1.0,202.0,0.0,0.27840624539964376,0.0,1.0,1.0,202.0,0.0,0.7215937546003562,0.0,1.0,0.0,591.0,1.0
card_2aa984a165be7108ed30,state_1ea43a58308f71e7b5ad,sgv31_u11,0,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MPMS+R0,0.6245524641486069,0.5,0.0,1.0,315.0,2.0,0.5079767669730127,0.3229166666666667,0.32291666666666663,0.22916666666666669,600.8125000000001,2.041666666666667,0.2573743619159458,0.0,0.5,1.0,195.0,0.0,0.2573743619159458,0.0,0.5,1.0,195.0,0.0,0.49598371107169126,0.5,0.0,0.0,751.0,3.0
card_2b698451f3b97432c427,state_83c91372ab0f2a755221,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MP+RS,0.598785108969477,0.0,0.5,0.0,670.0,2.0,0.5557929425424247,0.0,0.48958333333333337,0.2291666666666667,587.7291666666667,2.375,0.44960596174498535,0.0,1.0,1.0,202.0,0.0,0.41689257024427134,0.0,0.5,1.0,250.0,1.0,0.46555252159649935,0.0,0.0,0.0,759.0,4.0
card_2be7864fc703184d9323,state_c4974243ec9aa174046f,sgv31_u06,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.5379950269774428,0.0,0.0,0.0,640.0,2.0,0.526377682979722,0.0,0.15625,0.25,533.8958333333334,1.5729166666666667,0.38328316511855115,0.0,0.5,1.0,201.0,0.0,0.4620049730225572,0.0,0.0,1.0,251.0,1.0,0.5379950269774428,0.0,0.0,0.0,640.0,2.0
card_2c29a00a4a26a56589fa,state_2e45d710018ff5bfa3db,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MPE+RS,0.6107606778394327,0.5,0.0,0.0,724.0,3.0,0.45492374832200844,0.09375,0.3333333333333333,0.25,580.2916666666666,1.9791666666666667,0.5214092234028219,0.0,0.5,1.0,199.0,0.0,0.6429242122015503,0.0,0.0,1.0,224.0,1.0,0.6107606778394327,0.5,0.0,0.0,724.0,3.0
card_2d58346709250f55fff0,state_6760ceec29bdf8813ecc,sgv31_u06,0,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MS+RS,0.5192525321724847,0.0,0.5,0.0,658.0,2.0,0.5906944607710335,0.25,0.28125,0.25,582.1458333333334,2.041666666666667,0.5567980042864972,0.0,1.0,1.0,197.0,0.0,0.5567980042864972,0.0,1.0,1.0,197.0,0.0,0.7504513831456435,0.5,0.0,0.0,721.0,3.0
card_2ec5347d39864e385226,state_d6fc7098e529947669eb,sgv31_u11,0,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,M0+RS,0.3565078864175016,0.0,1.0,0.0,602.0,1.0,0.530839173485442,0.17708333333333334,0.35416666666666663,0.21875,581.5625,2.041666666666667,0.4461096303052172,0.0,1.0,0.5,205.0,0.0,0.4461096303052172,0.0,1.0,0.5,205.0,0.0,0.6204702660077382,0.5,0.0,0.0,722.0,3.0
card_2f1adca9c33fdb62b33c,state_0283b9cf5346eea0b52e,sgv31_u06,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6477291697335709,0.5,0.0,0.0,689.0,2.0,0.5738645848667855,0.41145833333333337,0.109375,0.25,571.1458333333334,1.5729166666666667,0.3522708302664292,0.0,1.0,1.0,203.0,0.0,0.3522708302664292,0.5,0.0,1.0,253.0,1.0,0.6477291697335709,0.5,0.0,0.0,689.0,2.0
card_30176830fc4ccda629df,state_83c91372ab0f2a755221,sgv31_u16,0,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,597.0,1.0,0.6107968773001781,0.0,1.0,0.25,498.25,0.75,0.27840624539964376,0.0,1.0,1.0,202.0,0.0,0.27840624539964376,0.0,1.0,1.0,202.0,0.0,0.7215937546003562,0.0,1.0,0.0,597.0,1.0
card_302f6ef4f4310b230997,state_c36ea875d22144f4d753,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MS+R0,0.5949874509450022,0.0,0.5,1.0,239.0,1.0,0.4848446642220313,0.11458333333333334,0.14583333333333331,0.23958333333333334,577.9791666666667,2.375,0.6042867000104548,0.0,1.0,1.0,189.0,0.0,0.5773456851780465,0.0,0.0,1.0,237.0,1.0,0.3428011726199319,0.5,0.0,0.0,730.0,4.0
card_313439270643e0f0da98,state_6760ceec29bdf8813ecc,sgv31_u06,0,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MS+RS,0.5437837242466225,0.0,0.0,0.0,658.0,2.0,0.5290036850110773,0.0,0.11458333333333333,0.25,557.9583333333334,2.208333333333333,0.39986219129770245,0.0,1.0,1.0,197.0,0.0,0.41079308183166413,0.0,0.5,1.0,225.0,1.0,0.532598866908036,0.0,0.0,0.0,677.0,3.0
card_314c62ab64bd51705d50,state_c421d3a2c60deb3db059,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,ME+RS,0.5890030957880147,0.0,0.5,0.0,633.0,2.0,0.5388020880369513,0.0,0.22916666666666669,0.25,558.8125,1.9791666666666667,0.4109969042119852,0.0,0.5,1.0,203.0,0.0,0.4109969042119852,0.0,0.5,1.0,229.0,1.0,0.5890030957880148,0.0,0.0,0.0,693.0,3.0
card_317fe22ebb79e7eb5417,state_6b29985f90c8856420d3,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS,M0+RS,0.6477291697335709,0.0,1.0,0.0,587.0,1.0,0.5738645848667855,0.0,0.17708333333333331,0.25,511.14583333333337,1.5729166666666667,0.3522708302664292,0.0,1.0,1.0,198.0,0.0,0.3522708302664292,0.0,0.0,1.0,224.0,1.0,0.6477291697335709,0.0,0.0,0.0,613.0,2.0
card_31a4bf3acd2289db1bdd,state_be4e3d43355ad0f929c9,sgv31_u06,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MPE+RS,0.6174049319079042,0.5,0.0,0.0,743.0,3.0,0.4933770581335003,0.14583333333333334,0.25,0.25,595.75,1.9791666666666667,0.5782333592086817,0.0,1.0,1.0,203.0,0.0,0.3298315500185308,0.0,0.5,1.0,228.0,1.0,0.6174049319079042,0.5,0.0,0.0,743.0,3.0
card_3334c86373fb9d08c5db,state_c36ea875d22144f4d753,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS,M0+R0,0.7165554542797429,0.0,1.0,1.0,189.0,0.0,0.45043387557081854,0.0,0.17708333333333331,0.25,555.5,1.5729166666666667,0.7165554542797429,0.0,1.0,1.0,189.0,0.0,0.5720345860688135,0.0,0.0,1.0,237.0,1.0,0.4279654139311864,0.0,0.0,0.0,673.0,2.0
card_3377f11f7189b284a63e,state_f89892f95e76911fe8a3,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+R0,0.5994451228491993,0.0,0.0,1.0,265.0,2.0,0.4697283036865727,0.20833333333333334,0.16666666666666666,0.25,510.4583333333333,2.208333333333333,0.5321393005143583,0.0,0.5,1.0,194.0,0.0,0.5543927326212238,0.0,0.5,1.0,220.0,1.0,0.3999753655493197,0.5,0.0,0.0,618.0,3.0
card_33bbba2eea83f3426235,state_a2cb8f1a1e8111f99733,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS,M0+RS,0.6873181682420647,0.0,0.5,0.0,614.0,1.0,0.41701370135577964,0.0,0.08854166666666666,0.14583333333333334,545.28125,1.5729166666666667,0.45937805816938654,0.0,0.5,1.0,191.0,0.0,0.5406219418306134,0.0,0.0,0.5,236.0,1.0,0.31268183175793535,0.0,0.0,0.0,659.0,2.0
card_3420e3c2455110940f7d,state_9a3a18ff6ddbc3809d2e,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS,M0+R0,0.6873181682420647,0.0,1.0,1.0,195.0,0.0,0.4989415855959931,0.0,0.17708333333333331,0.14583333333333334,533.6458333333334,1.5729166666666667,0.6873181682420647,0.0,1.0,1.0,195.0,0.0,0.45937805816938654,0.0,0.0,0.5,221.0,1.0,0.5406219418306134,0.0,0.0,0.0,644.0,2.0
card_3423e3fba770fc71ceb4,state_c36ea875d22144f4d753,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MS+R0,0.44464904757088625,0.0,0.0,1.0,239.0,1.0,0.5450952016011571,0.0,0.08333333333333333,0.25,566.625,2.208333333333333,0.5683703292583617,0.0,1.0,1.0,189.0,0.0,0.5905831185685282,0.0,0.0,1.0,217.0,1.0,0.6943261654741831,0.0,0.0,0.0,694.0,3.0
card_343ee24b7c7ecd492936,state_3c54a859a49689671a41,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.45937805816938654,0.0,0.0,0.0,617.0,2.0,0.5117550142465085,0.0,0.17708333333333331,0.25,515.1458333333334,1.5729166666666667,0.3126818317579353,0.0,1.0,1.0,202.0,0.0,0.6873181682420647,0.0,0.0,1.0,228.0,1.0,0.45937805816938654,0.0,0.0,0.0,617.0,2.0
card_34426f56e1748f992a8c,state_9e107b0242671c765ccd,sgv31_u06,0,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MPMS+R0,0.5395044600753806,0.0,0.0,1.0,238.0,2.0,0.5158943527224914,0.0,0.20833333333333334,0.25,542.3958333333334,2.041666666666667,0.5112172019060586,0.0,1.0,1.0,198.0,0.0,0.5112172019060586,0.0,1.0,1.0,198.0,0.0,0.6808723043730849,0.0,0.0,0.0,661.0,3.0
card_34b16512f957f9a6c65c,state_c4974243ec9aa174046f,sgv31_u06,0,M0+R0|M0+RS,M0+RS,0.27840624539964376,0.0,1.0,0.0,590.0,1.0,0.3892031226998219,0.0,1.0,0.25,492.75,0.75,0.7215937546003562,0.0,1.0,1.0,201.0,0.0,0.7215937546003562,0.0,1.0,1.0,201.0,0.0,0.27840624539964376,0.0,1.0,0.0,590.0,1.0
card_357ce6a578358c87b815,state_9d9a435ab7e0fe25c389,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPMS+RS,0.7167184628242739,0.5,0.5,0.0,737.0,3.0,0.47658698026419516,0.10416666666666667,0.3958333333333333,0.25,597.7291666666666,2.375,0.3110064656398716,0.0,0.5,1.0,191.0,0.0,0.5647818627941572,0.0,0.5,1.0,239.0,1.0,0.6603371062940856,0.5,0.0,0.0,776.0,4.0
card_362da368077414a7ab00,state_b7d59dcef186d683dbef,sgv31_u16,0,M0+R0|M0+RS|MP+R0|MP+RS,MP+RS,0.723145270250137,0.0,0.0,0.0,729.0,2.0,0.5864465548649865,0.09375,0.16666666666666669,0.25,596.2291666666667,1.4791666666666665,0.42807112701660105,0.0,1.0,1.0,204.0,0.0,0.42807112701660105,0.0,1.0,1.0,204.0,0.0,0.723145270250137,0.0,0.0,0.0,729.0,2.0
card_371a531ca2f424359857,state_6760ceec29bdf8813ecc,sgv31_u06,0,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,633.0,1.0,0.6107968773001781,0.0,1.0,0.25,524.0,0.75,0.27840624539964376,0.0,1.0,1.0,197.0,0.0,0.27840624539964376,0.0,1.0,1.0,197.0,0.0,0.7215937546003562,0.0,1.0,0.0,633.0,1.0
card_375d05db457269512237,state_3aa33ab57f5ed20bb869,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+R0,0.6089661924189973,0.0,0.0,1.0,224.0,1.0,0.3719010789504254,0.0,0.17708333333333331,0.25,511.32291666666674,1.5729166666666667,0.6781852670149336,0.0,1.0,1.0,199.0,0.0,0.6089661924189973,0.0,0.0,1.0,224.0,1.0,0.25094364424874477,0.0,0.0,0.0,613.0,2.0
card_387aac92d7df4cc48a27,state_dc3917fff5be2cef316f,sgv31_u06,0,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,M0+RS,0.5525443209441704,0.0,0.5,0.0,591.0,1.0,0.5673257463333516,0.17708333333333334,0.25,0.25,573.8541666666667,2.041666666666667,0.35424779565014547,0.0,0.5,1.0,202.0,0.0,0.35424779565014547,0.0,0.5,1.0,202.0,0.0,0.6463889397269913,0.5,0.0,0.0,713.0,3.0
card_397b3592203a054b0bd4,state_c421d3a2c60deb3db059,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,ME+RS,0.38832555579580424,0.0,0.5,0.5,652.0,2.0,0.5316136259154297,0.0,0.2708333333333333,0.34375,572.75,2.208333333333333,0.4458818597574558,0.0,0.5,1.0,203.0,0.0,0.48143617179846043,0.0,0.5,1.0,248.0,1.0,0.6217668480827158,0.0,0.0,0.0,697.0,3.0
card_3a0497f38d1631068ada,state_27ac82cb8118ff171f0d,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPE+RS,0.4565701855170767,0.5,0.0,0.0,729.0,3.0,0.5230239347704153,0.2708333333333333,0.16666666666666666,0.25,605.6249999999999,2.375,0.4536486599418768,0.0,1.0,1.0,204.0,0.0,0.580048790216193,0.0,0.5,1.0,229.0,1.0,0.5954309821023709,0.5,0.0,0.0,779.0,4.0
card_3be4d91912e7465e571b,state_580274998738423267ef,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,ME+RS,0.5217389568818033,0.0,0.5,0.0,611.0,2.0,0.5202463603930932,0.09375,0.3333333333333333,0.25,541.1041666666667,1.9791666666666667,0.3656274023981837,0.0,0.5,1.0,196.0,0.0,0.477831074686714,0.0,0.5,1.0,222.0,1.0,0.49924802405671365,0.5,0.0,0.0,672.0,3.0
card_3c572be29c18e26f1ba1,state_8d7774345b1e93200c84,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+RS,0.58191309096395,0.0,0.5,0.0,719.0,3.0,0.5233813396003326,0.21875,0.5104166666666666,0.25,607.8333333333333,2.375,0.5536363037803866,0.0,0.5,1.0,207.0,0.0,0.5051213008314485,0.0,0.5,1.0,233.0,1.0,0.5536363037803866,0.5,0.0,0.0,780.0,4.0
card_3d5d5ec7cb42a8a0a253,state_1d2e66d5430e39adb40b,sgv31_u16,0,M0+R0|M0+RS|MS+R0|MS+RS,MS+RS,0.6477291697335709,0.0,0.0,0.0,650.0,2.0,0.5738645848667854,0.0,0.23958333333333334,0.25,536.7708333333333,1.4791666666666665,0.3522708302664292,0.0,0.5,1.0,202.0,0.0,0.3522708302664292,0.0,0.5,1.0,202.0,0.0,0.6477291697335709,0.0,0.0,0.0,650.0,2.0
card_3e18ce4cdf0c4daf3ceb,state_0283b9cf5346eea0b52e,sgv31_u06,0,M0+R0|M0+RS|MS+R0|MS+RS,MS+RS,0.6873181682420647,0.0,0.0,0.0,664.0,2.0,0.5573616466851948,0.0,0.13541666666666669,0.25,548.2291666666666,1.4791666666666665,0.5406219418306134,0.0,0.5,1.0,203.0,0.0,0.5406219418306134,0.0,0.5,1.0,203.0,0.0,0.6873181682420647,0.0,0.0,0.0,664.0,2.0
card_3e652170789586b3347e,state_0412987e6eaf55b6450e,sgv31_u11,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+R0,0.46298739260265087,0.0,0.0,1.0,293.0,2.0,0.46831220324628187,0.20833333333333331,0.46875,0.25,614.5416666666667,2.375,0.5337025159069237,0.0,1.0,1.0,195.0,0.0,0.7356922748838967,0.0,0.0,1.0,243.0,1.0,0.3792746371314075,0.5,0.0,0.0,796.0,4.0
card_3e9811e0bb75f1231b25,state_f89892f95e76911fe8a3,sgv31_u01,0,M0+R0|M0+RS,M0+R0,0.7215937546003562,0.0,1.0,1.0,194.0,0.0,0.3892031226998219,0.0,1.0,0.25,458.75,0.75,0.7215937546003562,0.0,1.0,1.0,194.0,0.0,0.7215937546003562,0.0,1.0,1.0,194.0,0.0,0.27840624539964376,0.0,1.0,0.0,547.0,1.0
card_3f147b962d8c14ac4190,state_3c54a859a49689671a41,sgv31_u16,0,M0+R0|M0+RS,M0+RS,0.5,0.0,1.0,0.0,591.0,1.0,0.5,0.0,1.0,0.25,493.75,0.75,0.5,0.0,1.0,1.0,202.0,0.0,0.5,0.0,1.0,1.0,202.0,0.0,0.5,0.0,1.0,0.0,591.0,1.0
card_4023b9c3fccda6b53345,state_a2cb8f1a1e8111f99733,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MP+RS,0.36848984725679024,0.0,0.5,0.0,683.0,2.0,0.4892267683968745,0.0,0.3645833333333333,0.15625,574.125,1.9791666666666667,0.42413880510513036,0.0,0.5,1.0,191.0,0.0,0.3279984150390606,0.0,0.5,1.0,236.0,1.0,0.6394459481277828,0.0,0.0,0.0,719.0,3.0
card_40986a76e54e38769d04,state_d6f3cab4f6d3122e390b,sgv31_u01,0,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.5379950269774428,0.0,0.0,0.0,663.0,2.0,0.526377682979722,0.0,0.17708333333333331,0.25,549.9270833333333,1.5729166666666667,0.38328316511855115,0.0,1.0,1.0,204.0,0.0,0.4620049730225572,0.0,0.0,1.0,227.0,1.0,0.5379950269774428,0.0,0.0,0.0,663.0,2.0
card_413e050e06fbe53ca332,state_580274998738423267ef,sgv31_u11,0,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MP+RS,0.6086752075158474,0.0,0.5,0.0,655.0,2.0,0.5519512672174397,0.0,0.25,0.25,566.5625,2.041666666666667,0.4465092772921482,0.0,0.5,1.0,196.0,0.0,0.4465092772921482,0.0,0.5,1.0,196.0,0.0,0.6192945860447223,0.0,0.0,0.0,705.0,3.0
card_41d720c37763b52b0ecc,state_0412987e6eaf55b6450e,sgv31_u11,0,M0+R0|M0+RS|MS+R0|MS+RS,MS+R0,0.7490563557512552,0.0,0.0,1.0,254.0,1.0,0.4529337258284595,0.0,0.27083333333333337,0.25,569.5208333333334,1.4791666666666665,0.5380951036826757,0.0,1.0,1.0,195.0,0.0,0.5380951036826757,0.0,1.0,1.0,195.0,0.0,0.3910338075810027,0.0,0.0,0.0,696.0,2.0
card_422ad74ece352f15f890,state_1d2e66d5430e39adb40b,sgv31_u16,0,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPE+RS,0.5461165327749525,0.0,0.5,0.0,683.0,3.0,0.5320476552367533,0.041666666666666664,0.43750000000000006,0.25,570.3125,2.375,0.4525163192395194,0.0,1.0,1.0,202.0,0.0,0.4754067838049893,0.0,0.5,1.0,230.0,1.0,0.5110569640219036,0.0,0.0,0.0,733.0,4.0
card_425a399ffa9299d92508,state_f311acbf6079588aafaf,sgv31_u16,0,M0+R0|M0+RS|MP+R0|MP+RS,M0+RS,0.6873181682420647,0.0,0.5,0.0,607.0,1.0,0.44263835331480517,0.0,0.16666666666666669,0.5208333333333333,559.2291666666666,1.4791666666666665,0.45937805816938654,0.0,1.0,1.0,203.0,0.0,0.45937805816938654,0.0,1.0,1.0,203.0,0.0,0.31268183175793535,0.0,0.0,0.5,680.0,2.0
